날짜,상품명,발주가능상태,입고수량,카테고리,출고수량
2023-05-19,S7_32,발주가능,170,빵,163
2023-05-19,S7_39,발주가능,145,우유,139
2023-05-19,S7_43,발주가능,62,간식,56
2023-05-19,S7_45,발주가능,278,간식,271
2023-05-19,S7_52,발주가능,566,배달음식,564
2023-05-19,S7_53,발주가능,654,물,651
2023-05-19,S7_54,발주가능,354,빵,352
2023-05-19,S7_56,발주가능,512,물,509
2023-05-19,S7_58,발주가능,107,배달음식,101
2023-05-19,S7_59,발주가능,168,배달음식,160
2023-05-19,S7_60,발주가능,528,빵,519
2023-05-19,S7_62,발주가능,598,빵,598
2023-05-19,S7_63,발주가능,379,우유,377
2023-05-19,S7_66,발주가능,292,우유,290
2023-05-19,S7_67,발주가능,666,빵,662
2023-05-19,S7_69,발주가능,105,물,97
2023-05-19,S7_72,발주가능,544,물,539
2023-05-19,S7_77,발주가능,316,빵,315
2023-05-19,S7_81,발주가능,466,우유,465
2023-05-19,S7_83,발주가능,493,물,490
2023-05-19,S7_87,발주가능,534,빵,527
2023-05-19,S7_88,발주가능,17,우유,14
2023-05-19,S7_89,발주가능,578,물,570
2023-05-19,S7_90,발주가능,285,물,284
2023-05-19,S7_92,발주가능,552,물,550
2023-05-19,S7_93,발주가능,507,물,500
2023-05-19,S7_97,발주가능,216,주류,216
2023-05-19,S7_105,발주가능,282,빵,275
2023-05-19,S7_108,발주가능,525,빵,523
2023-05-19,S7_109,발주가능,482,빵,474
2023-05-19,S7_112,발주가능,198,우유,196
2023-05-19,S7_113,발주가능,395,배달음식,388
2023-05-19,S7_114,발주가능,472,우유,464
2023-05-19,S7_117,발주가능,80,우유,77
2023-05-19,S7_118,발주가능,192,우유,190
2023-05-19,S7_121,발주가능,341,물,335
2023-05-19,S7_124,발주가능,477,주류,472
2023-05-19,S7_125,발주가능,30,물,25
2023-05-19,S7_127,발주가능,594,빵,588
2023-05-19,S7_131,발주가능,94,스낵,87
2023-05-19,S7_133,발주가능,220,주류,213
2023-05-19,S7_136,발주가능,52,주류,44
2023-05-19,S7_138,발주가능,408,빵,408
2023-05-19,S7_140,발주가능,206,간식,198
2023-05-19,S7_143,발주가능,206,간식,204
2023-05-19,S7_144,발주가능,287,빵,287
2023-05-19,S7_145,발주가능,155,빵,154
2023-05-19,S7_149,발주가능,70,물,63
2023-05-19,S7_156,발주가능,360,배달음식,355
2023-05-19,S7_158,발주가능,339,배달음식,331
2023-05-19,S7_161,발주가능,589,물,589
2023-05-19,S7_164,발주가능,176,물,171
2023-05-19,S7_166,발주가능,353,간식,350
2023-05-19,S7_168,발주가능,540,간식,532
2023-05-19,S7_169,발주가능,439,간식,432
2023-05-19,S7_170,발주가능,501,간식,495
2023-05-19,S7_171,발주가능,151,간식,143
2023-05-19,S7_172,발주가능,109,간식,103
2023-05-19,S7_174,발주가능,511,물,508
2023-05-19,S7_175,발주가능,450,물,450
2023-05-19,S7_176,발주가능,268,빵,264
2023-05-19,S7_178,발주가능,47,물,42
2023-05-19,S7_179,발주가능,272,스낵,265
2023-05-19,S7_182,발주가능,265,물,258
2023-05-19,S7_184,발주가능,348,물,342
2023-05-19,S7_188,발주가능,140,배달음식,134
2023-05-19,S7_190,발주가능,136,빵,136
2023-05-19,S7_191,발주가능,166,빵,160
2023-05-19,S7_471,발주가능,252,우유,245
2023-05-19,S7_193,발주가능,195,우유,186
2023-05-19,S7_197,발주가능,115,간식,109
2023-05-19,S7_202,발주가능,231,배달음식,225
2023-05-19,S7_203,발주가능,523,배달음식,521
2023-05-19,S7_205,발주가능,624,배달음식,619
2023-05-19,S7_208,발주가능,200,빵,194
2023-05-19,S7_210,발주가능,30,물,25
2023-05-19,S7_211,발주가능,202,물,196
2023-05-19,S7_212,발주가능,8,물,5
2023-05-19,S7_214,발주가능,437,우유,436
2023-05-19,S7_215,발주가능,474,우유,466
2023-05-19,S7_220,발주가능,553,우유,553
2023-05-19,S7_222,발주가능,61,빵,59
2023-05-19,S7_223,발주가능,262,빵,262
2023-05-19,S7_473,발주가능,548,우유,543
2023-05-19,S7_228,발주가능,52,우유,49
2023-05-19,S7_233,발주가능,497,주류,495
2023-05-19,S7_237,발주가능,265,물,264
2023-05-19,S7_241,발주가능,271,물,270
2023-05-19,S7_243,발주가능,304,배달음식,298
2023-05-19,S7_244,발주가능,386,배달음식,377
2023-05-19,S7_245,발주가능,404,배달음식,395
2023-05-19,S7_247,발주가능,578,물,569
2023-05-19,S7_248,발주가능,523,물,519
2023-05-19,S7_250,발주가능,376,배달음식,373
2023-05-19,S7_252,발주가능,433,우유,427
2023-05-19,S7_254,발주가능,509,간식,506
2023-05-19,S7_256,발주가능,413,간식,413
2023-05-19,S7_257,발주가능,309,간식,304
2023-05-19,S7_259,발주가능,637,간식,630
2023-05-19,S7_266,발주가능,252,배달음식,251
2023-05-19,S7_268,발주가능,86,배달음식,86
2023-05-19,S7_269,발주가능,9,물,4
2023-05-19,S7_271,발주가능,532,빵,523
2023-05-19,S7_273,발주가능,444,빵,444
2023-05-19,S7_274,발주가능,327,우유,320
2023-05-19,S7_275,발주가능,423,우유,420
2023-05-19,S7_278,발주가능,69,빵,62
2023-05-19,S7_280,발주가능,475,주류,473
2023-05-19,S7_281,발주가능,244,주류,241
2023-05-19,S7_282,발주가능,219,주류,218
2023-05-19,S7_283,발주가능,636,주류,634
2023-05-19,S7_284,발주가능,523,배달음식,518
2023-05-19,S7_285,발주가능,4,우유,-5
2023-05-19,S7_286,발주가능,63,물,62
2023-05-19,S7_287,발주가능,559,물,555
2023-05-19,S7_289,발주가능,654,물,651
2023-05-19,S7_292,발주가능,322,주류,316
2023-05-19,S7_295,발주가능,537,빵,534
2023-05-19,S7_300,발주가능,153,주류,144
2023-05-19,S7_301,발주가능,620,주류,612
2023-05-19,S7_304,발주가능,378,주류,376
2023-05-19,S7_305,발주가능,155,주류,149
2023-05-19,S7_306,발주가능,591,주류,589
2023-05-19,S7_307,발주가능,199,주류,193
2023-05-19,S7_310,발주가능,227,주류,223
2023-05-19,S7_313,발주가능,388,물,380
2023-05-19,S7_314,발주가능,694,빵,688
2023-05-19,S7_315,발주가능,632,빵,629
2023-05-19,S7_316,발주가능,239,빵,231
2023-05-19,S7_317,발주가능,404,빵,404
2023-05-19,S7_320,발주가능,648,빵,645
2023-05-19,S7_322,발주가능,302,빵,294
2023-05-19,S7_323,발주가능,592,빵,585
2023-05-19,S7_324,발주가능,415,주류,407
2023-05-19,S7_325,발주가능,71,주류,64
2023-05-19,S7_327,발주가능,415,주류,408
2023-05-19,S7_328,발주가능,648,주류,641
2023-05-19,S7_331,발주가능,205,간식,204
2023-05-19,S7_332,발주가능,317,간식,317
2023-05-19,S7_335,발주가능,235,간식,226
2023-05-19,S7_337,발주가능,430,간식,429
2023-05-19,S7_339,발주가능,426,간식,425
2023-05-19,S7_341,발주가능,5,우유,3
2023-05-19,S7_343,발주가능,537,빵,531
2023-05-19,S7_350,발주가능,368,빵,364
2023-05-19,S7_352,발주가능,172,빵,167
2023-05-19,S7_354,발주가능,598,빵,597
2023-05-19,S7_357,발주가능,401,빵,393
2023-05-19,S7_360,발주가능,485,물,480
2023-05-19,S7_361,발주가능,245,물,244
2023-05-19,S7_362,발주가능,505,물,498
2023-05-19,S7_364,발주가능,558,물,557
2023-05-19,S7_372,발주가능,257,물,251
2023-05-19,S7_373,발주가능,349,물,343
2023-05-19,S7_374,발주가능,87,물,80
2023-05-19,S7_375,발주가능,187,간식,182
2023-05-19,S7_378,발주가능,641,간식,633
2023-05-19,S7_380,발주가능,695,간식,691
2023-05-19,S7_382,발주가능,373,간식,365
2023-05-19,S7_386,발주가능,27,간식,20
2023-05-19,S7_388,발주가능,453,간식,448
2023-05-19,S7_389,발주가능,269,간식,264
2023-05-19,S7_393,발주가능,409,물,409
2023-05-19,S7_394,발주가능,490,물,489
2023-05-19,S7_395,발주가능,664,물,659
2023-05-19,S7_397,발주가능,431,물,428
2023-05-19,S7_399,발주가능,514,물,506
2023-05-19,S7_401,발주가능,14,물,8
2023-05-19,S7_402,발주가능,60,물,55
2023-05-19,S7_403,발주가능,556,물,554
2023-05-19,S7_406,발주가능,440,물,437
2023-05-19,S7_411,발주가능,385,우유,382
2023-05-19,S7_417,발주가능,266,우유,265
2023-05-19,S7_418,발주가능,417,우유,415
2023-05-19,S7_426,발주가능,3,간식,-1
2023-05-19,S7_427,발주가능,139,간식,131
2023-05-19,S7_429,발주가능,628,간식,621
2023-05-19,S7_430,발주가능,100,간식,95
2023-05-19,S7_431,발주가능,657,간식,650
2023-05-19,S7_434,발주가능,545,물,545
2023-05-19,S7_435,발주가능,71,물,69
2023-05-19,S7_436,발주가능,177,물,173
2023-05-19,S7_438,발주가능,346,물,337
2023-05-19,S7_440,발주가능,451,주류,451
2023-05-19,S7_450,발주가능,255,스낵,254
2023-05-19,S7_455,발주가능,516,우유,509
2023-05-19,S7_458,발주가능,45,주류,37
2023-05-19,S7_459,발주가능,188,빵,179
2023-05-19,S7_461,발주가능,662,스낵,659
2023-05-19,S7_463,발주가능,281,간식,281
2023-05-19,S7_469,발주가능,329,물,321
2023-05-19,S7_475,발주가능,558,배달음식,556
2023-05-19,S7_477,발주가능,535,우유,531
2023-05-20,S7_2,발주가능,38,빵,34
2023-05-20,S7_4,발주가능,251,물,250
2023-05-20,S7_6,발주가능,641,우유,636
2023-05-20,S7_8,발주가능,492,우유,492
2023-05-20,S7_11,발주가능,312,빵,312
2023-05-20,S7_12,발주가능,180,빵,177
2023-05-20,S7_16,발주가능,328,주류,322
2023-05-20,S7_17,발주가능,313,우유,311
2023-05-20,S7_19,발주가능,452,우유,448
2023-05-20,S7_22,발주가능,435,빵,435
2023-05-20,S7_23,발주가능,309,빵,300
2023-05-20,S7_24,발주가능,33,빵,29
2023-05-20,S7_28,발주가능,59,주류,51
2023-05-20,S7_30,발주가능,57,주류,56
2023-05-20,S7_31,발주가능,604,빵,598
2023-05-20,S7_32,발주가능,587,빵,584
2023-05-20,S7_33,발주가능,249,우유,248
2023-05-20,S7_35,발주가능,343,우유,335
2023-05-20,S7_39,발주가능,177,우유,168
2023-05-20,S7_43,발주가능,378,간식,369
2023-05-20,S7_45,발주가능,419,간식,410
2023-05-20,S7_47,발주가능,96,배달음식,89
2023-05-20,S7_51,발주가능,664,배달음식,659
2023-05-20,S7_52,발주가능,457,배달음식,450
2023-05-20,S7_53,발주가능,175,물,171
2023-05-20,S7_55,발주가능,76,빵,73
2023-05-20,S7_59,발주가능,94,배달음식,94
2023-05-20,S7_64,발주가능,552,우유,543
2023-05-20,S7_67,발주가능,218,빵,210
2023-05-20,S7_68,발주가능,533,빵,528
2023-05-20,S7_69,발주가능,207,물,202
2023-05-20,S7_70,발주가능,85,기타,79
2023-05-20,S7_71,발주가능,290,기타,287
2023-05-20,S7_73,발주가능,179,물,176
2023-05-20,S7_79,발주가능,344,빵,343
2023-05-20,S7_80,발주가능,514,우유,507
2023-05-20,S7_82,발주가능,423,물,418
2023-05-20,S7_87,발주가능,358,빵,357
2023-05-20,S7_88,발주가능,240,우유,236
2023-05-20,S7_89,발주가능,694,물,694
2023-05-20,S7_90,발주가능,26,물,24
2023-05-20,S7_93,발주가능,457,물,456
2023-05-20,S7_94,발주가능,284,우유,282
2023-05-20,S7_95,발주가능,528,주류,523
2023-05-20,S7_96,발주가능,387,주류,379
2023-05-20,S7_98,발주가능,659,우유,654
2023-05-20,S7_99,발주가능,641,우유,635
2023-05-20,S7_100,발주가능,498,배달음식,498
2023-05-20,S7_102,발주가능,275,배달음식,267
2023-05-20,S7_104,발주가능,169,빵,166
2023-05-20,S7_111,발주가능,51,우유,50
2023-05-20,S7_114,발주가능,194,우유,185
2023-05-20,S7_124,발주가능,607,주류,600
2023-05-20,S7_127,발주가능,338,빵,332
2023-05-20,S7_131,발주가능,548,스낵,546
2023-05-20,S7_135,발주가능,570,주류,566
2023-05-20,S7_136,발주가능,333,주류,324
2023-05-20,S7_138,발주가능,88,빵,81
2023-05-20,S7_139,발주가능,108,간식,106
2023-05-20,S7_140,발주가능,443,간식,442
2023-05-20,S7_141,발주가능,553,간식,551
2023-05-20,S7_142,발주가능,572,간식,565
2023-05-20,S7_145,발주가능,251,빵,250
2023-05-20,S7_148,발주가능,686,기타,685
2023-05-20,S7_149,발주가능,356,물,348
2023-05-20,S7_151,발주가능,29,빵,28
2023-05-20,S7_161,발주가능,259,물,255
2023-05-20,S7_162,발주가능,297,물,293
2023-05-20,S7_163,발주가능,74,물,69
2023-05-20,S7_164,발주가능,202,물,194
2023-05-20,S7_168,발주가능,25,간식,20
2023-05-20,S7_169,발주가능,386,간식,378
2023-05-20,S7_173,발주가능,288,간식,286
2023-05-20,S7_176,발주가능,80,빵,73
2023-05-20,S7_177,발주가능,206,물,206
2023-05-20,S7_180,발주가능,19,빵,10
2023-05-20,S7_181,발주가능,510,물,507
2023-05-20,S7_188,발주가능,268,배달음식,260
2023-05-20,S7_189,발주가능,42,배달음식,40
2023-05-20,S7_191,발주가능,649,빵,649
2023-05-20,S7_471,발주가능,379,우유,372
2023-05-20,S7_193,발주가능,583,우유,582
2023-05-20,S7_196,발주가능,337,우유,329
2023-05-20,S7_197,발주가능,677,간식,669
2023-05-20,S7_198,발주가능,654,간식,651
2023-05-20,S7_203,발주가능,374,배달음식,366
2023-05-20,S7_205,발주가능,617,배달음식,615
2023-05-20,S7_207,발주가능,626,빵,617
2023-05-20,S7_208,발주가능,15,빵,15
2023-05-20,S7_211,발주가능,615,물,615
2023-05-20,S7_212,발주가능,142,물,140
2023-05-20,S7_216,발주가능,313,우유,308
2023-05-20,S7_217,발주가능,546,우유,542
2023-05-20,S7_218,발주가능,88,우유,80
2023-05-20,S7_220,발주가능,236,우유,235
2023-05-20,S7_222,발주가능,527,빵,522
2023-05-20,S7_224,발주가능,592,빵,583
2023-05-20,S7_226,발주가능,270,물,266
2023-05-20,S7_473,발주가능,381,우유,374
2023-05-20,S7_228,발주가능,216,우유,213
2023-05-20,S7_229,발주가능,584,주류,584
2023-05-20,S7_231,발주가능,377,주류,375
2023-05-20,S7_233,발주가능,600,주류,598
2023-05-20,S7_235,발주가능,118,물,109
2023-05-20,S7_239,발주가능,687,빵,680
2023-05-20,S7_241,발주가능,313,물,306
2023-05-20,S7_243,발주가능,646,배달음식,639
2023-05-20,S7_244,발주가능,129,배달음식,127
2023-05-20,S7_245,발주가능,321,배달음식,321
2023-05-20,S7_247,발주가능,196,물,191
2023-05-20,S7_248,발주가능,88,물,84
2023-05-20,S7_254,발주가능,292,간식,283
2023-05-20,S7_257,발주가능,393,간식,392
2023-05-20,S7_259,발주가능,588,간식,579
2023-05-20,S7_260,발주가능,29,간식,21
2023-05-20,S7_261,발주가능,288,간식,285
2023-05-20,S7_264,발주가능,435,배달음식,426
2023-05-20,S7_265,발주가능,202,배달음식,195
2023-05-20,S7_266,발주가능,281,배달음식,280
2023-05-20,S7_267,발주가능,466,배달음식,461
2023-05-20,S7_269,발주가능,54,물,54
2023-05-20,S7_271,발주가능,173,빵,172
2023-05-20,S7_272,발주가능,312,빵,308
2023-05-20,S7_274,발주가능,621,우유,615
2023-05-20,S7_275,발주가능,673,우유,673
2023-05-20,S7_279,발주가능,191,빵,187
2023-05-20,S7_282,발주가능,522,주류,515
2023-05-20,S7_283,발주가능,165,주류,165
2023-05-20,S7_285,발주가능,318,우유,310
2023-05-20,S7_290,발주가능,626,물,619
2023-05-20,S7_291,발주가능,676,주류,673
2023-05-20,S7_292,발주가능,505,주류,503
2023-05-20,S7_296,발주가능,59,빵,57
2023-05-20,S7_298,발주가능,409,빵,403
2023-05-20,S7_303,발주가능,471,주류,466
2023-05-20,S7_304,발주가능,269,주류,264
2023-05-20,S7_306,발주가능,194,주류,191
2023-05-20,S7_313,발주가능,628,물,622
2023-05-20,S7_315,발주가능,321,빵,320
2023-05-20,S7_316,발주가능,403,빵,400
2023-05-20,S7_317,발주가능,330,빵,329
2023-05-20,S7_319,발주가능,416,빵,415
2023-05-20,S7_326,발주가능,142,주류,134
2023-05-20,S7_329,발주가능,104,주류,101
2023-05-20,S7_331,발주가능,626,간식,617
2023-05-20,S7_332,발주가능,575,간식,574
2023-05-20,S7_333,발주가능,374,간식,373
2023-05-20,S7_334,발주가능,603,간식,603
2023-05-20,S7_336,발주가능,47,간식,45
2023-05-20,S7_339,발주가능,576,간식,575
2023-05-20,S7_340,발주가능,470,물,466
2023-05-20,S7_341,발주가능,172,우유,167
2023-05-20,S7_343,발주가능,34,빵,26
2023-05-20,S7_346,발주가능,439,빵,439
2023-05-20,S7_347,발주가능,206,빵,197
2023-05-20,S7_360,발주가능,413,물,407
2023-05-20,S7_363,발주가능,272,물,266
2023-05-20,S7_365,발주가능,480,물,479
2023-05-20,S7_368,발주가능,261,물,256
2023-05-20,S7_372,발주가능,398,물,394
2023-05-20,S7_373,발주가능,265,물,262
2023-05-20,S7_375,발주가능,114,간식,113
2023-05-20,S7_378,발주가능,330,간식,321
2023-05-20,S7_380,발주가능,291,간식,290
2023-05-20,S7_384,발주가능,170,간식,168
2023-05-20,S7_385,발주가능,40,간식,39
2023-05-20,S7_386,발주가능,675,간식,669
2023-05-20,S7_389,발주가능,547,간식,544
2023-05-20,S7_394,발주가능,30,물,27
2023-05-20,S7_396,발주가능,152,물,145
2023-05-20,S7_401,발주가능,19,물,19
2023-05-20,S7_402,발주가능,180,물,178
2023-05-20,S7_403,발주가능,673,물,670
2023-05-20,S7_405,발주가능,697,물,694
2023-05-20,S7_406,발주가능,43,물,34
2023-05-20,S7_409,발주가능,146,우유,137
2023-05-20,S7_410,발주가능,310,우유,310
2023-05-20,S7_411,발주가능,59,우유,57
2023-05-20,S7_412,발주가능,233,우유,233
2023-05-20,S7_413,발주가능,583,우유,578
2023-05-20,S7_416,발주가능,225,우유,216
2023-05-20,S7_418,발주가능,462,우유,455
2023-05-20,S7_421,발주가능,167,우유,160
2023-05-20,S7_424,발주가능,303,우유,302
2023-05-20,S7_426,발주가능,292,간식,286
2023-05-20,S7_428,발주가능,292,간식,283
2023-05-20,S7_429,발주가능,591,간식,584
2023-05-20,S7_437,발주가능,480,물,478
2023-05-20,S7_438,발주가능,244,물,236
2023-05-20,S7_439,발주가능,283,물,280
2023-05-20,S7_443,발주가능,330,빵,329
2023-05-20,S7_445,발주가능,219,우유,211
2023-05-20,S7_447,발주가능,39,우유,32
2023-05-20,S7_450,발주가능,426,스낵,420
2023-05-20,S7_453,발주가능,640,우유,632
2023-05-20,S7_456,발주가능,235,우유,227
2023-05-20,S7_459,발주가능,16,빵,10
2023-05-20,S7_460,발주가능,197,스낵,194
2023-05-20,S7_461,발주가능,400,스낵,399
2023-05-20,S7_464,발주가능,582,물,573
2023-05-20,S7_466,발주가능,416,주류,408
2023-05-20,S7_469,발주가능,699,물,695
2023-05-20,S7_476,발주가능,459,우유,455
2023-05-21,S7_2,발주가능,591,빵,583
2023-05-21,S7_4,발주가능,69,물,63
2023-05-21,S7_7,발주가능,475,우유,471
2023-05-21,S7_9,발주가능,77,빵,71
2023-05-21,S7_10,발주가능,624,빵,617
2023-05-21,S7_12,발주가능,155,빵,155
2023-05-21,S7_13,발주가능,648,빵,642
2023-05-21,S7_17,발주가능,130,우유,128
2023-05-21,S7_18,발주가능,448,우유,444
2023-05-21,S7_19,발주가능,419,우유,415
